Country Name;Short Name;year;Record;Built-up Land;Cropland;Fishing Grounds;Forest Products;Grazing Land;Total;Data Quality Score;isoa2
Argentina;Argentina;1965;BiocapPerCap;0,04099631;1,025358639;3,228534891;1,526925095;3,591377174;9,413192109;3A;AR
Argentina;Argentina;1966;BiocapPerCap;0,043055035;1,118354339;3,181001705;1,507618388;3,480756289;9,330785756;3A;AR
Argentina;Argentina;1967;BiocapPerCap;0,045870944;1,213022753;3,126993202;1,486425123;3,363379327;9,235691348;3A;AR
Argentina;Argentina;1968;BiocapPerCap;0,036497572;1,013235994;3,076668149;1,461580327;3,254787767;8,842769811;3A;AR
Argentina;Argentina;1969;BiocapPerCap;0,037844217;1,120605294;3,010612465;1,437902642;3,133578843;8,740543461;3A;AR
Argentina;Argentina;1970;BiocapPerCap;0,040409588;1,183049527;2,970659783;1,414639376;3,088534106;8,697292381;3A;AR
Argentina;Argentina;1971;BiocapPerCap;0,042530689;1,225356497;2,918175529;1,391725392;3,030173688;8,607961795;3A;AR
Argentina;Argentina;1972;BiocapPerCap;0,038161487;1,081224585;2,878982728;1,368701667;2,985762376;8,352832843;3A;AR
Argentina;Argentina;1973;BiocapPerCap;0,043786819;1,219734761;2,812497747;1,347376532;2,913155277;8,336551135;3A;AR
Argentina;Argentina;1974;BiocapPerCap;0,043930734;1,203425138;2,774657417;1,322983655;2,870380949;8,215377894;3A;AR
Argentina;Argentina;1975;BiocapPerCap;0,045458176;1,225393996;2,728254292;1,302137716;2,818830235;8,120074415;3A;AR
Argentina;Argentina;1976;BiocapPerCap;0,04999347;1,327051673;2,682581553;1,281914629;2,768180273;8,109721597;3A;AR
Argentina;Argentina;1977;BiocapPerCap;0,046992388;1,229072281;2,654701556;1,262877471;2,735959552;7,929603248;3A;AR
Argentina;Argentina;1978;BiocapPerCap;0,058072698;1,496961654;2,619771545;1,242430518;2,696580476;8,11381689;3A;AR
Argentina;Argentina;1979;BiocapPerCap;0,055953258;1,421494625;2,58566293;1,224512052;2,658110483;7,945733349;3A;AR
Argentina;Argentina;1980;BiocapPerCap;0,048331331;1,209756495;2,546748528;1,200227973;2,61479498;7,619859308;3A;AR
Argentina;Argentina;1981;BiocapPerCap;0,057626361;1,420607231;2,512525209;1,182299182;2,576415724;7,749473707;3A;AR
Argentina;Argentina;1982;BiocapPerCap;0,0688353;1,732564843;2,460042897;1,16513696;2,522418872;7,948998872;3A;AR
Argentina;Argentina;1983;BiocapPerCap;0,06698718;1,660078879;2,415537971;1,147148465;2,473669097;7,763421591;3A;AR
Argentina;Argentina;1984;BiocapPerCap;0,071674144;1,748909828;2,362523991;1,128581032;2,416308039;7,727997034;3A;AR
Argentina;Argentina;1985;BiocapPerCap;0,064917374;1,559962774;2,313964279;1,109527142;2,363657487;7,412029056;3A;AR
Argentina;Argentina;1986;BiocapPerCap;0,064511294;1,527051866;2,26308001;1,089672105;2,308738468;7,253053744;3A;AR
Argentina;Argentina;1987;BiocapPerCap;0,059468141;1,377012774;2,22664974;1,073287367;2,268158538;7,004576559;3A;AR
Argentina;Argentina;1988;BiocapPerCap;0,0678705;1,524801872;2,189510316;1,057504576;2,226326642;7,066013906;3A;AR
Argentina;Argentina;1989;BiocapPerCap;0,055919216;1,242441669;2,155356887;1,041710943;2,191699285;6,687128001;3A;AR
Argentina;Argentina;1990;BiocapPerCap;0,067813909;1,490906974;2,128694913;1,023925315;2,164650121;6,875991231;3A;AR
Argentina;Argentina;1991;BiocapPerCap;0,071967304;1,566003973;2,095766235;1,002004322;2,131226658;6,866968491;3A;AR
Argentina;Argentina;1992;BiocapPerCap;0,071515264;1,540632654;2,086092913;0,992787476;2,121450783;6,812479089;3A;AR
Argentina;Argentina;1993;BiocapPerCap;0,06921653;1,476713394;2,057072118;0,973401057;2,091998376;6,668401473;3A;AR
Argentina;Argentina;1994;BiocapPerCap;0,069670735;1,472815469;2,026720962;0,953515676;2,06119868;6,583921521;3A;AR
Argentina;Argentina;1995;BiocapPerCap;0,078897395;1,653314295;1,995615893;0,932976346;2,029627791;6,690431721;3A;AR
Argentina;Argentina;1996;BiocapPerCap;0,076468905;1,589188211;1,969171396;0,915649468;2,00279508;6,55327306;3A;AR
Argentina;Argentina;1997;BiocapPerCap;0,088868678;1,832121251;1,945850857;0,896241114;1,979140458;6,742222357;3A;AR
Argentina;Argentina;1998;BiocapPerCap;0,105507134;2,158590958;1,924285767;0,877991068;1,957262812;7,023637738;3A;AR
Argentina;Argentina;1999;BiocapPerCap;0,103004158;2,090566855;1,903569105;0,859346799;1,936251529;6,892738445;3A;AR
Argentina;Argentina;2000;BiocapPerCap;0,106272523;2,141110122;1,884769232;0,841868404;1,917190984;6,891211265;3A;AR
Argentina;Argentina;2001;BiocapPerCap;0,106938826;2,138572825;1,866879022;0,823056768;1,899049996;6,834497437;3A;AR
Argentina;Argentina;2002;BiocapPerCap;0,112479266;2,18384335;1,846295368;0,806476248;1,888428539;6,837522771;3A;AR
Argentina;Argentina;2003;BiocapPerCap;0,111757887;2,206274845;1,817610493;0,786001661;1,885510412;6,807155298;3A;AR
Argentina;Argentina;2004;BiocapPerCap;0,102596144;2,157744039;1,794759383;0,768152136;1,888212998;6,711464699;3A;AR
Argentina;Argentina;2005;BiocapPerCap;0,108985649;2,429855374;1,767190845;0,750621148;1,885054027;6,941707044;3A;AR
Argentina;Argentina;2006;BiocapPerCap;0,098450232;2,316969991;1,745262111;0,736392508;1,884677647;6,781752489;3A;AR
Argentina;Argentina;2007;BiocapPerCap;0,107674892;2,633904513;1,725326097;0,719669714;1,886088007;7,072663224;3A;AR
Argentina;Argentina;2008;BiocapPerCap;0,114899761;2,683257169;1,712502837;0,703569217;1,895681598;7,109910582;3A;AR
Argentina;Argentina;2009;BiocapPerCap;0,079742788;1,787154787;1,702748777;0,685834374;1,893268906;6,148749632;3A;AR
Argentina;Argentina;2010;BiocapPerCap;0,09978993;2,477749188;1,680409082;0,672089608;1,868429628;6,798467436;3A;AR
Argentina;Argentina;2011;BiocapPerCap;0,104886797;2,636870594;1,653843274;0,65715258;1,838891378;6,891644624;3A;AR
Argentina;Argentina;2012;BiocapPerCap;0,094181264;2,407443247;1,635588913;0,64129695;1,818594542;6,597104916;3A;AR
Argentina;Argentina;2013;BiocapPerCap;0,096419;2,435281263;1,624436019;0,626106332;1,806193753;6,588436367;3A;AR
Argentina;Argentina;2014;BiocapPerCap;0,105008823;2,588882258;1,611977007;0,610837954;1,792340705;6,709046747;3A;AR
Italy;Italy;1961;BiocapPerCap;0,034720759;0,557741779;0,077981603;0,339133197;0,065280985;1,074858323;3A;IT
Italy;Italy;1962;BiocapPerCap;0,035329684;0,562233048;0,077196126;0,338442251;0,064534049;1,077735158;3A;IT
Italy;Italy;1963;BiocapPerCap;0,03525151;0,550789493;0,076307581;0,343999357;0,063634293;1,069982235;3A;IT
Italy;Italy;1964;BiocapPerCap;0,035605607;0,550892736;0,075524217;0,34399366;0,062773755;1,068789974;3A;IT
Italy;Italy;1965;BiocapPerCap;0,037579061;0,574395697;0,074667397;0,34223898;0,0622684;1,091149535;3A;IT
Italy;Italy;1966;BiocapPerCap;0,037241596;0,564020676;0,074091854;0,340876338;0,061690545;1,077921009;3A;IT
Italy;Italy;1967;BiocapPerCap;0,040034856;0,600559962;0,073357425;0,338944303;0,061102442;1,113998987;3A;IT
Italy;Italy;1968;BiocapPerCap;0,037706208;0,561515368;0,072716029;0,337913067;0,060441077;1,07029175;3A;IT
Italy;Italy;1969;BiocapPerCap;0,04079099;0,595185342;0,071723673;0,335423678;0,059824993;1,102948676;3A;IT
Italy;Italy;1970;BiocapPerCap;0,041257128;0,597726934;0,071385303;0,333398442;0,059245162;1,103012969;3A;IT
Italy;Italy;1971;BiocapPerCap;0,048528938;0,588128495;0,070786185;0,331524822;0,053902947;1,092871387;3A;IT
Italy;Italy;1972;BiocapPerCap;0,04575752;0,546762655;0,07054478;0,331486968;0,05324194;1,047793863;3A;IT
Italy;Italy;1973;BiocapPerCap;0,046414536;0,548539335;0,069649218;0,330486013;0,052673342;1,047762444;3A;IT
Italy;Italy;1974;BiocapPerCap;0,046949771;0,554100807;0,069456332;0,331654509;0,052353378;1,054514798;3A;IT
Italy;Italy;1975;BiocapPerCap;0,048779585;0,573801054;0,069034711;0,330699689;0,051990176;1,074305215;3A;IT
Italy;Italy;1976;BiocapPerCap;0,045813033;0,53796184;0,068611141;0,329440388;0,051550834;1,033377236;3A;IT
Italy;Italy;1977;BiocapPerCap;0,043106031;0,503160955;0,0686344;0,328743199;0,051493203;0,995137788;3A;IT
Italy;Italy;1978;BiocapPerCap;0,04760922;0,557144637;0,068482094;0,327987724;0,05155743;1,052781105;3A;IT
Italy;Italy;1979;BiocapPerCap;0,04835406;0,564971931;0,068372132;0,326995776;0,051488545;1,060182445;3A;IT
Italy;Italy;1980;BiocapPerCap;0,049207587;0,572521182;0,068163909;0,324928616;0,051109716;1,06593101;3A;IT
Italy;Italy;1981;BiocapPerCap;0,052184089;0,605058142;0,068109204;0,324174284;0,051043624;1,100569343;3A;IT
Italy;Italy;1982;BiocapPerCap;0,047350577;0,547308359;0,067575324;0,324235886;0,050589925;1,03706007;3A;IT
Italy;Italy;1983;BiocapPerCap;0,054753518;0,62811587;0,067266768;0,325050819;0,048921988;1,124108964;3A;IT
Italy;Italy;1984;BiocapPerCap;0,051546105;0,588667164;0,066719178;0,324811164;0,048595105;1,080338716;3A;IT
Italy;Italy;1985;BiocapPerCap;0,0538146;0,607144231;0,066286726;0,324471863;0,047998281;1,0997157;3A;IT
Italy;Italy;1986;BiocapPerCap;0,053667641;0,603331563;0,065775176;0,339093616;0,047459378;1,109327375;3A;IT
Italy;Italy;1987;BiocapPerCap;0,058915522;0,660513896;0,0656726;0,339333052;0,047335149;1,17177022;3A;IT
Italy;Italy;1988;BiocapPerCap;0,05365313;0,597698624;0,065532184;0,339942307;0,046515323;1,103341568;3A;IT
Italy;Italy;1989;BiocapPerCap;0,054827099;0,609152064;0,065452004;0,340158134;0,046677657;1,116266957;3A;IT
Italy;Italy;1990;BiocapPerCap;0,050114896;0,556667685;0,065563804;0,33889779;0,046697184;1,05794136;3A;IT
Italy;Italy;1991;BiocapPerCap;0,059144501;0,652838931;0,065440512;0,339210745;0,04662364;1,163258329;3A;IT
Italy;Italy;1992;BiocapPerCap;0,056535919;0,620142628;0,066005885;0,343620603;0,047040836;1,133345871;3A;IT
Italy;Italy;1993;BiocapPerCap;0,056219098;0,612828931;0,065929843;0,34435614;0,047001017;1,126335029;3A;IT
Italy;Italy;1994;BiocapPerCap;0,056655605;0,613760863;0,065784245;0,344731748;0,046911564;1,127844024;3A;IT
Italy;Italy;1995;BiocapPerCap;0,05812654;0,625812499;0,065592788;0,344707135;0,046789334;1,141028295;3A;IT
Italy;Italy;1996;BiocapPerCap;0,054445103;0,58257846;0,06554258;0,345762851;0,046767808;1,095096801;3A;IT
Italy;Italy;1997;BiocapPerCap;0,054769534;0,58246889;0,065579021;0,345885246;0,046808106;1,095510797;3A;IT
Italy;Italy;1998;BiocapPerCap;0,057659285;0,609471146;0,06562944;0,346137408;0,0468584;1,125755681;3A;IT
Italy;Italy;1999;BiocapPerCap;0,061363407;0,644696861;0,0656239;0,345703753;0,04686875;1,164256672;3A;IT
Italy;Italy;2000;BiocapPerCap;0,056998813;0,595231559;0,065573832;0,345070494;0,046847285;1,109721983;3A;IT
Italy;Italy;2001;BiocapPerCap;0,05566852;0,578361859;0,065437191;0,343420071;0,046732998;1,08962064;3A;IT
Italy;Italy;2002;BiocapPerCap;0,056496574;0,58397194;0,065103853;0,342081547;0,046478358;1,094132272;3A;IT
Italy;Italy;2003;BiocapPerCap;0,049305236;0,507052321;0,064419031;0,338660513;0,045973051;1,005410152;3A;IT
Italy;Italy;2004;BiocapPerCap;0,061398891;0,628231919;0,06392662;0,336199288;0,045605361;1,135362078;3A;IT
Italy;Italy;2005;BiocapPerCap;0,057941907;0,589877422;0,063289636;0,333920078;0,045134821;1,090163863;3A;IT
Italy;Italy;2006;BiocapPerCap;0,053377278;0,540685369;0,062887227;0,333036139;0,044831834;1,034817848;3A;IT
Italy;Italy;2007;BiocapPerCap;0,053783352;0,531622965;0,062580848;0,333177414;0,045449208;1,026613786;3A;IT
Italy;Italy;2008;BiocapPerCap;0,052685278;0,547213359;0,062564718;0,333659325;0,044610523;1,040733203;3A;IT
Italy;Italy;2009;BiocapPerCap;0,049964432;0,484266382;0,062693746;0,333390257;0,045024578;0,975339395;3A;IT
Italy;Italy;2010;BiocapPerCap;0,04925916;0,486580414;0,062387683;0,335096371;0,046093668;0,979417296;3A;IT
Italy;Italy;2011;BiocapPerCap;0,05115983;0,471859182;0,061951132;0,336040277;0,045944089;0,966954509;3A;IT
Italy;Italy;2012;BiocapPerCap;0,048194241;0,461701562;0,061852791;0,336556964;0,043039178;0,951344736;3A;IT
Italy;Italy;2013;BiocapPerCap;0,048798036;0,444357481;0,062042778;0,337387324;0,045028211;0,937613831;3A;IT
Italy;Italy;2014;BiocapPerCap;0,049013711;0,445813416;0,062187699;0,338046493;0,041924953;0,936986272;3A;IT
